TTSBinIdx	DataRowID	TCIDIdx	TTSRef
1519667	3024	3879	chr1
1520095	3025	3880	chr1
1520879	3027	3882	chr1
1523867	3036	3894	chr1
1524833	14340	18504	chr1
1524869	14341	18506	chr1
1525731	14345	18510	chr1
1525862	14346	18511	chr1
1526708	14349	18517	chr1
1526815	14350	18518	chr1
1528507	1	0	chr1
1528810	2	1	chr1
1529431	5	4	chr1
1529742	7	8	chr1
1532321	11	13	chr1
1532831	3041	3914	chr1
1533210	3042	3916	chr1
1533303	12	14	chr1
1533480	3043	3917	chr1
1533636	3044	3918	chr1
1534125	3046	3922	chr1
1535855	4403	5787	chr1
1535888	4404	5788	chr1
1536007	4406	5790	chr1
1536511	14	20	chr1
1537005	15	21	chr1
1537477	16	22	chr1
1538954	3050	3933	chr1
1539191	3053	3937	chr1
1539311	3057	3942	chr1
1539402	3060	3945	chr1
1539403	20	26	chr1
1539406	20	26	chr1
1539504	3062	3947	chr1
1541275	3063	3948	chr1
1541557	3065	3950	chr1
1541646	3065	3950	chr1
1541926	24	31	chr1
1541932	3067	3952	chr1
1541933	24	31	chr1
1542450	25	32	chr1
1542935	27	35	chr1
1542980	28	36	chr1
1543002	28	36	chr1
1543776	31	39	chr1
1544746	34	43	chr1
1545311	3073	3960	chr1
1545402	36	45	chr1
1548323	3076	3964	chr1
1548427	3076	3964	chr1
1549094	3079	3967	chr1
1549285	3081	3969	chr1
1549342	3083	3971	chr1
1549432	3084	3972	chr1
1549469	3084	3972	chr1
1549557	41	54	chr1
1549660	43	57	chr1
1549751	44	58	chr1
1550062	45	60	chr1
1550237	47	62	chr1
1550362	52	67	chr1
1550513	54	69	chr1
1551003	57	72	chr1
1551082	59	74	chr1
1551128	3087	3976	chr1
1551129	3087	3976	chr1
1551458	3088	3977	chr1
1551462	61	76	chr1
1551472	61	76	chr1
1551627	3089	3978	chr1
1551777	3091	3980	chr1
1551784	63	78	chr1
1552252	3098	3991	chr1
1552321	3100	3994	chr1
1552432	3101	3995	chr1
1552472	3103	3997	chr1
1552707	3103	3997	chr1
1552712	3103	3997	chr1
1552785	67	82	chr1
1552939	3106	4002	chr1
1552942	69	84	chr1
1555323	3107	4003	chr1
1555799	71	87	chr1
1556587	3113	4014	chr1
1556588	74	90	chr1
1558269	3118	4019	chr1
1558292	78	96	chr1
1558807	3123	4027	chr1
1558811	3123	4027	chr1
1559041	3125	4029	chr1
1559114	79	97	chr1
1559479	3127	4031	chr1
1559483	3127	4031	chr1
1559907	3133	4038	chr1
1560245	81	101	chr1
1560309	83	103	chr1
1560844	84	104	chr1
1561197	88	110	chr1
1561233	88	110	chr1
1561637	90	113	chr1
1561827	91	114	chr1
1562119	91	114	chr1
1562179	3142	4049	chr1
1562526	3144	4051	chr1
1562540	96	119	chr1
1562694	3149	4059	chr1
1563071	97	120	chr1
1563082	3150	4060	chr1
1563991	3153	4064	chr1
1564706	3156	4067	chr1
1565423	3159	4070	chr1
1565615	102	127	chr1
1565712	3160	4072	chr1
1565890	103	129	chr1
1566117	105	134	chr1
1566471	3162	4075	chr1
1566754	3164	4077	chr1
1566756	3164	4077	chr1
1566977	3166	4079	chr1
1566982	110	141	chr1
1567109	3168	4081	chr1
1567215	3170	4083	chr1
1567220	3170	4083	chr1
1567222	3170	4083	chr1
1567372	114	145	chr1
1567859	3171	4084	chr1
1567866	3171	4084	chr1
1568287	3175	4088	chr1
1568306	115	146	chr1
1568904	119	151	chr1
1570151	3180	4093	chr1
1571081	3186	4101	chr1
1571083	3186	4101	chr1
1575223	3193	4109	chr1
1575678	3196	4112	chr1
1576706	3198	4115	chr1
1577469	3202	4119	chr1
1577899	3206	4125	chr1
1578116	3208	4129	chr1
1579630	127	163	chr1
1582239	128	166	chr1
1582595	129	167	chr1
1583013	3218	4144	chr1
1583234	133	171	chr1
1583692	3220	4147	chr1
1583906	3221	4148	chr1
1584353	135	173	chr1
1584496	136	174	chr1
1585178	3224	4151	chr1
1585496	3226	4153	chr1
1586565	3228	4155	chr1
1586704	3231	4161	chr1
1586879	3233	4163	chr1
1587246	139	178	chr1
1587364	3225	4152	chr1
1588011	141	180	chr1
1589013	143	183	chr1
1589796	146	186	chr1
1590466	3238	4168	chr1
1591413	149	189	chr1
1591414	149	189	chr1
1591738	152	192	chr1
1591750	152	192	chr1
1592844	3242	4173	chr1
1594095	155	196	chr1
1595057	3244	4175	chr1
1595576	156	197	chr1
1596843	3248	4179	chr1
1597507	158	200	chr1
1597721	160	202	chr1
1597964	161	203	chr1
1598699	3254	4186	chr1
1598952	3257	4191	chr1
1599153	3259	4193	chr1
1599240	3263	4197	chr1
1600017	3265	4199	chr1
1600400	3267	4201	chr1
1600513	162	205	chr1
1600684	3269	4203	chr1
1600686	3269	4203	chr1
1601213	163	211	chr1
1601472	163	211	chr1
1601602	165	213	chr1
1601751	166	214	chr1
1602323	3273	4207	chr1
1603130	169	218	chr1
1603368	171	220	chr1
1604930	3284	4221	chr1
1605493	3287	4224	chr1
1606170	3291	4228	chr1
1606816	3293	4230	chr1
1607090	173	222	chr1
1607658	175	224	chr1
1608326	3296	4233	chr1
1608549	3298	4236	chr1
1609245	3300	4238	chr1
1609911	3302	4240	chr1
1610157	3303	4243	chr1
1610397	3305	4245	chr1
1610593	3308	4248	chr1
1610681	182	233	chr1
1610878	3310	4251	chr1
1611235	184	236	chr1
1611292	186	238	chr1
1611361	188	240	chr1
1611688	3316	4260	chr1
1611691	189	241	chr1
1611719	189	241	chr1
1611850	192	244	chr1
1611934	3317	4261	chr1
1612797	3321	4266	chr1
1612841	196	249	chr1
1614752	200	254	chr1
1614940	203	258	chr1
1615511	200	254	chr1
1616012	3325	4272	chr1
1616017	3325	4272	chr1
1616329	205	261	chr1
1616767	207	263	chr1
1616924	208	265	chr1
1617195	210	267	chr1
1617360	211	268	chr1
1619936	3330	4277	chr1
1623327	218	276	chr1
1623466	3337	4285	chr1
1623515	218	276	chr1
1623819	3339	4287	chr1
1624669	225	285	chr1
1624675	225	285	chr1
1625312	229	290	chr1
1626022	230	293	chr1
1628386	3345	4293	chr1
1630383	239	306	chr1
1630387	239	306	chr1
1630390	239	306	chr1
1630416	239	306	chr1
1631729	3351	4300	chr1
1632915	3351	4300	chr1
1632917	241	308	chr1
1645285	251	319	chr1
1653254	3369	4323	chr1
1653259	3369	4323	chr1
1653942	3374	4328	chr1
1654145	3374	4328	chr1
1655134	272	344	chr1
1656001	274	346	chr1
1656679	3378	4333	chr1
1657381	3380	4335	chr1
1668087	292	371	chr1
1668456	3388	4349	chr1
1669445	3391	4352	chr1
1669585	294	373	chr1
1670598	3396	4357	chr1
1671900	296	375	chr1
1672982	296	375	chr1
1674878	3402	4364	chr1
1675230	3407	4369	chr1
1675994	302	388	chr1
1676911	305	392	chr1
1678834	3413	4375	chr1
1679057	307	394	chr1
1679063	3415	4377	chr1
1681056	3417	4380	chr1
1681059	3417	4380	chr1
1681068	3417	4380	chr1
1681069	3417	4380	chr1
1681481	311	399	chr1
1681952	313	401	chr1
1682502	315	404	chr1
1686984	3426	4392	chr1
1693371	320	417	chr1
1694552	3433	4404	chr1
1695557	3436	4408	chr1
1695993	3438	4410	chr1
1696808	3441	4413	chr1
1697032	3443	4416	chr1
1697640	3445	4419	chr1
1697645	324	421	chr1
1700380	3448	4423	chr1
1700438	3448	4423	chr1
1705012	327	426	chr1
1706333	328	427	chr1
1709046	331	430	chr1
1710600	333	433	chr1
1712834	336	440	chr1
1714546	339	444	chr1
1716217	3465	4444	chr1
1717113	3468	4447	chr1
1717507	343	449	chr1
1723898	347	454	chr1
1724132	3477	4458	chr1
1725022	350	457	chr1
1725023	350	457	chr1
1726281	351	458	chr1
1730201	3483	4465	chr1
1731764	3490	4472	chr1
1734464	357	464	chr1
1735722	3492	4475	chr1
1736390	3493	4478	chr1
1736840	361	468	chr1
1737937	363	470	chr1
1738374	364	472	chr1
1738865	3497	4486	chr1
1744172	373	486	chr1
1747690	368	476	chr1
1749339	368	476	chr1
1749925	3510	4502	chr1
1751619	3513	4505	chr1
1751622	3513	4505	chr1
1757127	3517	4509	chr1
1761763	3524	4516	chr1
1764323	380	497	chr1
1771340	3533	4526	chr1
1771406	388	506	chr1
1779390	3540	4536	chr1
1780628	396	518	chr1
1783106	396	518	chr1
1784822	403	526	chr1
1786942	407	531	chr1
1788402	3548	4545	chr1
1789950	413	538	chr1
1790511	414	539	chr1
1791122	3550	4547	chr1
1791988	3550	4547	chr1
1792628	418	544	chr1
1793348	420	546	chr1
1795450	3552	4549	chr1
1795607	422	549	chr1
1795609	422	549	chr1
1795753	422	549	chr1
1797122	426	554	chr1
1798469	3554	4551	chr1
1799239	431	563	chr1
1801239	435	568	chr1
1801994	439	575	chr1
1804720	3557	4556	chr1
1808823	3564	4564	chr1
1809920	3564	4564	chr1
1810025	450	590	chr1
1810576	452	592	chr1
1814526	455	596	chr1
1823605	3587	4591	chr1
1823613	3587	4591	chr1
1823697	3589	4593	chr1
1825583	3591	4595	chr1
1825735	3592	4598	chr1
1826420	3595	4603	chr1
1827585	476	621	chr1
1829225	3597	4607	chr1
1829925	480	627	chr1
1831551	485	632	chr1
1832740	3598	4611	chr1
1833876	3598	4611	chr1
1834415	493	641	chr1
1835597	3601	4615	chr1
1835600	3601	4615	chr1
1836050	3602	4616	chr1
1836052	498	647	chr1
1836224	3604	4618	chr1
1840068	3605	4620	chr1
1840208	502	653	chr1
1843561	504	655	chr1
1847240	3613	4628	chr1
1849436	3614	4629	chr1
1850145	512	664	chr1
1851261	515	668	chr1
1851262	515	668	chr1
1852864	3620	4636	chr1
1857036	521	675	chr1
1863448	536	693	chr1
1863697	539	696	chr1
1864178	3627	4644	chr1
1864302	3627	4644	chr1
1866495	3629	4647	chr1
1867980	541	698	chr1
1904467	3637	4655	chr1
1921275	561	726	chr1
1925448	563	728	chr1
1926052	564	729	chr1
1927781	567	733	chr1
1930285	3646	4669	chr1
1930290	570	737	chr1
1930746	3651	4675	chr1
1930751	3651	4675	chr1
1930752	3651	4675	chr1
1930910	574	741	chr1
1931557	3652	4676	chr1
1965774	3666	4693	chr1
1966210	590	761	chr1
1968571	595	769	chr1
1969466	597	772	chr1
1970363	3673	4701	chr1
1971158	3675	4703	chr1
1971696	3677	4705	chr1
1971705	601	776	chr1
1972373	601	776	chr1
1977446	3682	4712	chr1
1978816	607	782	chr1
1978865	607	782	chr1
1981261	608	783	chr1
1985100	3695	4727	chr1
1986080	613	788	chr1
1999967	625	802	chr1
2003791	3711	4745	chr1
2005898	3715	4750	chr1
2006391	3717	4753	chr1
2007086	638	815	chr1
2008420	641	820	chr1
2008606	642	821	chr1
2008639	642	821	chr1
2009928	3719	4757	chr1
2010816	3723	4762	chr1
2011236	3727	4767	chr1
2011599	646	826	chr1
2012525	650	832	chr1
2013468	3730	4771	chr1
2013686	3731	4772	chr1
2013908	3733	4774	chr1
2014382	3735	4776	chr1
2014657	3736	4777	chr1
2014759	3736	4777	chr1
2014763	3736	4777	chr1
2016174	660	844	chr1
2017089	660	844	chr1
2017982	665	851	chr1
2018578	669	856	chr1
2019157	3743	4786	chr1
2019246	671	858	chr1
2019517	672	859	chr1
2019796	675	862	chr1
2020920	678	865	chr1
2021138	3746	4789	chr1
2021291	3747	4790	chr1
2021307	3747	4790	chr1
2021631	684	872	chr1
2021729	684	872	chr1
2021832	684	872	chr1
2023110	3750	4794	chr1
2023178	3752	4800	chr1
2024318	3752	4800	chr1
2025092	3752	4800	chr1
2026125	3752	4800	chr1
2026795	3752	4800	chr1
2027775	3754	4802	chr1
2028583	3757	4805	chr1
2028963	3758	4806	chr1
2029275	3760	4808	chr1
2029364	3762	4812	chr1
2030551	3763	4815	chr1
2030968	698	891	chr1
2031449	3764	4816	chr1
2031559	3766	4818	chr1
2031988	3767	4819	chr1
2032746	700	894	chr1
2033202	3771	4824	chr1
2034448	4676	6161	chr1
2034632	4678	6163	chr1
2035959	702	896	chr1
2037342	707	902	chr1
2037647	708	904	chr1
2037666	708	904	chr1
2038307	713	909	chr1
2040422	714	910	chr1
2041213	3777	4833	chr1
2041354	3778	4834	chr1
2041656	3779	4835	chr1
2041832	3780	4837	chr1
2043290	3781	4838	chr1
2043809	3785	4844	chr1
2044594	3786	4845	chr1
2044855	718	918	chr1
2046544	3790	4851	chr1
2046545	3790	4851	chr1
2047977	726	927	chr1
2049133	726	927	chr1
2050123	729	932	chr1
2050535	3795	4857	chr1
2050911	3797	4859	chr1
2051807	3798	4860	chr1
2051970	730	933	chr1
2051980	730	933	chr1
2052908	3803	4865	chr1
2053261	3805	4867	chr1
2053912	3806	4869	chr1
2054736	731	935	chr1
2056020	3809	4873	chr1
2056496	3813	4877	chr1
2057446	3815	4880	chr1
2057821	3817	4882	chr1
2058192	3819	4884	chr1
2059125	3821	4886	chr1
2066435	739	948	chr1
2067859	3824	4889	chr1
2068088	740	951	chr1
2068583	741	952	chr1
2069458	3828	4893	chr1
2069722	743	954	chr1
2070022	743	954	chr1
2070391	745	956	chr1
2071198	3831	4898	chr1
2071439	3832	4899	chr1
2072061	3834	4901	chr1
2072244	748	960	chr1
2072266	748	960	chr1
2072622	749	961	chr1
2072625	749	961	chr1
2072626	749	961	chr1
2072776	751	963	chr1
2074948	755	968	chr1
2076276	759	972	chr1
2076694	762	975	chr1
2079253	765	979	chr1
2080846	3846	4919	chr1
2097570	789	1008	chr1
2098246	3866	4944	chr1
2098256	3866	4944	chr1
2098258	3866	4944	chr1
2098486	792	1011	chr1
2098595	793	1012	chr1
2098781	793	1012	chr1
2100013	800	1021	chr1
2101115	803	1024	chr1
2104061	805	1028	chr1
2105015	808	1033	chr1
2105022	808	1033	chr1
2105026	808	1033	chr1
2113074	3882	4964	chr1
2114327	821	1048	chr1
2114332	821	1048	chr1
2114999	828	1056	chr1
2115001	828	1056	chr1
2115197	828	1056	chr1
2116662	3886	4970	chr1
2117520	3888	4972	chr1
2118489	3893	4977	chr1
2120041	3896	4981	chr1
2122089	838	1071	chr1
2122090	3898	4983	chr1
2124588	840	1073	chr1
2124751	840	1073	chr1
2125882	3902	4990	chr1
2126062	842	1076	chr1
2127386	844	1078	chr1
2127819	844	1078	chr1
2127883	844	1078	chr1
2127977	846	1080	chr1
2128733	3911	4999	chr1
2129651	3913	5001	chr1
2130315	850	1084	chr1
2131238	852	1086	chr1
2131891	3919	5009	chr1
2132245	856	1091	chr1
2141618	865	1102	chr1
2144545	870	1107	chr1
2147250	3929	5026	chr1
2147765	875	1113	chr1
2151788	877	1116	chr1
2152565	877	1116	chr1
2157407	881	1120	chr1
2165967	3932	5033	chr1
2168968	3938	5040	chr1
2169787	3938	5040	chr1
2171130	3938	5040	chr1
2172629	3938	5040	chr1
2172631	3938	5040	chr1
2173110	3938	5040	chr1
2178044	3943	5050	chr1
2178046	895	1142	chr1
2184586	898	1146	chr1
2185186	901	1149	chr1
2193471	913	1161	chr1
2201019	3950	5064	chr1
2202200	3953	5068	chr1
2202631	3956	5074	chr1
2202674	926	1175	chr1
2207015	930	1181	chr1
2208636	934	1186	chr1
2209216	935	1187	chr1
2209600	937	1189	chr1
2210527	942	1194	chr1
2219108	3959	5088	chr1
2219155	3959	5088	chr1
2227214	3965	5097	chr1
2229884	966	1230	chr1
2233166	4393	5768	chr1
2235667	974	1238	chr1
2238892	975	1241	chr1
2239001	975	1241	chr1
2240336	3970	5109	chr1
2243017	983	1250	chr1
2243709	985	1252	chr1
2245178	3972	5114	chr1
2248041	991	1260	chr1
2259655	1002	1272	chr1
2259977	1008	1284	chr1
2260130	1008	1284	chr1
2260704	3982	5133	chr1
2261120	3984	5136	chr1
2261870	3985	5139	chr1
2263744	3987	5143	chr1
2264113	1013	1290	chr1
2264972	3989	5146	chr1
2265958	3991	5148	chr1
2267365	1016	1293	chr1
2269268	3995	5155	chr1
2270582	1019	1296	chr1
2271279	1021	1298	chr1
2275058	4002	5163	chr1
2280034	1028	1312	chr1
2281356	4008	5178	chr1
2281947	1031	1316	chr1
2282703	1032	1317	chr1
2282708	1032	1317	chr1
2282910	4009	5182	chr1
2283958	1043	1331	chr1
2285945	4011	5186	chr1
2286045	4015	5190	chr1
2286130	4016	5191	chr1
2286455	4017	5192	chr1
2288708	1061	1354	chr1
2294068	1068	1362	chr1
2294401	1068	1362	chr1
2295698	4023	5204	chr1
2296440	4025	5206	chr1
2296944	4028	5209	chr1
2297617	4030	5212	chr1
2297619	1070	1366	chr1
2302029	1073	1370	chr1
2305616	4036	5218	chr1
2307782	1078	1376	chr1
2308503	4037	5222	chr1
2308831	1080	1379	chr1
2311146	4038	5224	chr1
2311148	1083	1384	chr1
2311759	4041	5228	chr1
2313233	4042	5229	chr1
2313769	4043	5230	chr1
2314736	1087	1393	chr1
2316643	1090	1396	chr1
2317625	1091	1397	chr1
2326512	4047	5239	chr1
2329406	1099	1407	chr1
2330863	1101	1409	chr1
2334314	4050	5242	chr1
2334635	1102	1411	chr1
2337497	1106	1416	chr1
2340406	1110	1421	chr1
2346148	4057	5252	chr1
2347452	4061	5256	chr1
2352922	4066	5262	chr1
2354908	4067	5264	chr1
2354915	4067	5264	chr1
2354917	1122	1440	chr1
2355307	1123	1441	chr1
2358132	4071	5271	chr1
2358140	4071	5271	chr1
2360302	4073	5273	chr1
2362284	4077	5279	chr1
2363058	1134	1454	chr1
2365576	1138	1459	chr1
2365587	1138	1459	chr1
2368497	1146	1470	chr1
2369585	1149	1474	chr1
2372057	1156	1481	chr1
2380542	4094	5308	chr1
2397923	1179	1507	chr1
2402551	1185	1514	chr1
2407754	4110	5331	chr1
2415204	4112	5334	chr1
2416830	4121	5348	chr1
2418155	1201	1534	chr1
2420114	1205	1538	chr1
2420120	1205	1538	chr1
2426127	4125	5358	chr1
2426879	4125	5358	chr1
2442145	1224	1562	chr1
2442165	1224	1562	chr1
2446154	4160	5408	chr1
2446246	1229	1568	chr1
2448163	1234	1573	chr1
2450278	4166	5416	chr1
2451331	1239	1581	chr1
2451336	1239	1581	chr1
2453182	1242	1584	chr1
2465807	4181	5443	chr1
2466706	4181	5443	chr1
2467295	4192	5460	chr1
2468873	1266	1613	chr1
2470947	4194	5464	chr1
2471713	4197	5468	chr1
2472421	4201	5475	chr1
2472676	4202	5477	chr1
2473353	4205	5481	chr1
2474193	1272	1621	chr1
2474950	4210	5489	chr1
2475794	1275	1624	chr1
2475813	1275	1624	chr1
2476152	4215	5494	chr1
2476543	1277	1627	chr1
2476971	4217	5496	chr1
2477688	1279	1631	chr1
2478760	4219	5498	chr1
2479217	4220	5499	chr1
2479790	4221	5500	chr1
2480051	4222	5501	chr1
2480205	1282	1635	chr1
2480588	1282	1635	chr1
2481004	1288	1641	chr1
2481121	1290	1643	chr1
2481286	1291	1644	chr1
2482014	1292	1645	chr1
2484022	1296	1652	chr1
2485692	4340	5698	chr1
2491201	4231	5521	chr1
2491325	1298	1659	chr1
2491531	4232	5523	chr1
2491533	4232	5523	chr1
2492004	1301	1663	chr1
2495147	6482	8529	chr2
2495155	4238	5532	chr2
2495390	6484	8531	chr2
2499281	6489	8536	chr2
2506679	4253	5551	chr2
2506688	4253	5551	chr2
2515857	4259	5559	chr2
2526323	6519	8573	chr2
2526341	4271	5583	chr2
2527740	6524	8579	chr2
2528931	4264	5567	chr2
2529001	4264	5567	chr2
2529043	4264	5567	chr2
2529564	4265	5568	chr2
2550834	4274	5587	chr2
2562566	6535	8597	chr2
2562684	4284	5603	chr2
2563082	4285	5605	chr2
2583945	6550	8619	chr2
2585975	4293	5625	chr2
2588143	4297	5629	chr2
2589466	6557	8627	chr2
2590218	6558	8629	chr2
2592342	4299	5633	chr2
2593424	4301	5635	chr2
2594343	4302	5637	chr2
2594346	4302	5637	chr2
2594350	4302	5637	chr2
2594712	6563	8635	chr2
2596937	11048	14381	chr2
2596945	11048	14381	chr2
2597209	11048	14381	chr2
2597595	11048	14381	chr2
2598391	6567	8640	chr2
2600808	6569	8642	chr2
2603027	4312	5654	chr2
2605238	4314	5657	chr2
2605462	4315	5660	chr2
2607354	6577	8656	chr2
2608569	6580	8659	chr2
2609249	4319	5664	chr2
2609307	4319	5664	chr2
2609335	4319	5664	chr2
2610610	6583	8662	chr2
2610684	4320	5667	chr2
2611151	4320	5667	chr2
2611374	4320	5667	chr2
2640235	4334	5688	chr2
2649521	6601	8683	chr2
2649824	4339	5695	chr2
2660978	6610	8700	chr2
2669725	4358	5721	chr2
2671857	6616	8711	chr2
2671858	4361	5725	chr2
2671861	4361	5725	chr2
2673106	4365	5730	chr2
2679926	6624	8720	chr2
2680215	6626	8723	chr2
2688090	6631	8731	chr2
2694405	6643	8744	chr2
2694631	6644	8747	chr2
2695024	6646	8749	chr2
2696756	6648	8752	chr2
2696758	6648	8752	chr2
2697778	6650	8754	chr2
2698975	4384	5755	chr2
2701015	6656	8763	chr2
2701171	4386	5757	chr2
2705176	6663	8772	chr2
2728589	4402	5785	chr2
2734006	6693	8807	chr2
2734140	4411	5799	chr2
2735209	6697	8812	chr2
2735232	4413	5801	chr2
2735500	6698	8814	chr2
2735579	6699	8815	chr2
2735587	6699	8815	chr2
2735968	6702	8819	chr2
2738340	6705	8822	chr2
2740580	4418	5815	chr2
2742670	4422	5820	chr2
2744456	6723	8846	chr2
2745156	4430	5831	chr2
2746422	6726	8849	chr2
2747258	6728	8851	chr2
2748154	6728	8851	chr2
2748161	6728	8851	chr2
2751237	6732	8856	chr2
2751472	6732	8856	chr2
2753520	6737	8864	chr2
2754561	6741	8869	chr2
2755074	4440	5846	chr2
2757182	6744	8872	chr2
2757183	4444	5850	chr2
2757926	6747	8876	chr2
2758196	4446	5852	chr2
2758203	6747	8876	chr2
2758754	4448	5854	chr2
2760322	6750	8881	chr2
2761662	4453	5862	chr2
2762378	4457	5866	chr2
2762595	4458	5867	chr2
2763216	4459	5868	chr2
2763218	4459	5868	chr2
2763219	4459	5868	chr2
2764442	4462	5873	chr2
2765064	4464	5875	chr2
2765521	4471	5887	chr2
2765603	4472	5888	chr2
2765924	6762	8894	chr2
2765926	6762	8894	chr2
2765973	4473	5890	chr2
2766130	6767	8901	chr2
2766855	4474	5891	chr2
2766859	4474	5891	chr2
2766909	4475	5892	chr2
2767366	6770	8905	chr2
2767489	4479	5896	chr2
2767559	4481	5898	chr2
2767818	6771	8906	chr2
2767966	6772	8907	chr2
2768306	6775	8910	chr2
2768832	6781	8921	chr2
2769021	4489	5908	chr2
2769159	4492	5911	chr2
2769632	6785	8927	chr2
2769688	6789	8931	chr2
2769704	4494	5914	chr2
2770500	4497	5917	chr2
2771370	4500	5923	chr2
2772452	4501	5924	chr2
2773639	6794	8942	chr2
2778664	4509	5936	chr2
2782253	4517	5950	chr2
2782895	4520	5953	chr2
2784548	4528	5961	chr2
2785890	4532	5965	chr2
2793951	6806	8959	chr2
2796204	4536	5972	chr2
2797050	4539	5975	chr2
2799208	4541	5977	chr2
2802810	6821	8980	chr2
2806032	6825	8984	chr2
2806122	6825	8984	chr2
2807075	4551	5988	chr2
2808883	6840	9003	chr2
2810567	6847	9010	chr2
2814863	6851	9016	chr2
2815155	6854	9019	chr2
2815393	4562	5999	chr2
2816416	4565	6002	chr2
2817406	6856	9022	chr2
2817413	6856	9022	chr2
2817415	6856	9022	chr2
2817536	4567	6004	chr2
2818327	4570	6007	chr2
2821037	4573	6013	chr2
2824230	4578	6018	chr2
2826103	4578	6018	chr2
2829121	4581	6024	chr2
2829520	4581	6024	chr2
2829896	4581	6024	chr2
2830750	6863	9033	chr2
2860760	6881	9059	chr2
2861745	4599	6044	chr2
2864443	6887	9065	chr2
2865622	4603	6048	chr2
2867094	6898	9079	chr2
2867949	6900	9082	chr2
2868224	4606	6053	chr2
2871500	6906	9089	chr2
2874031	4614	6065	chr2
2874066	4614	6065	chr2
2874282	4614	6065	chr2
2875540	6908	9092	chr2
2878551	6910	9094	chr2
2880808	6917	9101	chr2
2881437	4622	6077	chr2
2882560	4623	6080	chr2
2883537	6921	9106	chr2
2883538	4625	6082	chr2
2885983	6926	9111	chr2
2889151	6932	9122	chr2
2891433	4628	6088	chr2
2891437	4628	6088	chr2
2892571	6941	9135	chr2
2899081	6944	9139	chr2
2899902	6944	9139	chr2
2916471	4643	6110	chr2
2918390	6965	9162	chr2
2919719	6967	9164	chr2
2920463	4647	6116	chr2
2922704	6973	9172	chr2
2927044	6979	9179	chr2
2930738	6980	9180	chr2
2931151	4658	6133	chr2
2932518	4661	6136	chr2
2933166	6986	9190	chr2
2933168	4662	6137	chr2
2934738	6989	9193	chr2
2936466	4665	6140	chr2
2937532	4666	6141	chr2
